323,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
323,"t","Principal Vegetable Fresh Market and Processing Area Planted and Harvested, Yield, Production, Price, and Value by Crop – United States: 2017-2019"
323,"h","","","","","","",""
69,"d","",,,
69,"d","Other States 1/",311.0,306.4,257.0
69,"d","",,,
69,"d","United States",653.0,617.6,580.0
69,"h","","","",""
69,"h","","Utilized production","Utilized production","Utilized production"
69,"h","Utilization and State","","",""
69,"h","","2017","2018","2019"
69,"h","","","",""
69,"u","","(tons)","(tons)","(tons)"
69,"d","Processing",,,
69,"d","California",-,-,-
69,"d","Michigan",8055,6650,6627
69,"d","New Jersey","(D)","(D)","(D)"
69,"d","Washington","(D)","(D)","(D)"
69,"d","",,,
69,"d","Other States 1/",1252,1202,1160
69,"d","",,,
69,"d","United States",9307,7852,7787
69,"h","","","","","","",""
69,"h","","Price per unit","Price per unit","Price per unit","Value of utilized production","Value of utilized production","Value of utilized production"
69,"h","Utilization and State","","","","","",""
69,"h","","2017","2018","2019","2017","2018","2019"
69,"h","","","","","","",""
69,"u","","(dollars per cwt)","(dollars per cwt)","(dollars per cwt)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
69,"d","Fresh market",,,,,,
69,"d","California",175.00,149.00,202.00,34650,26552,36764
69,"d","Michigan",92.00,95.00,105.00,13248,12635,14805
69,"d","New Jersey","(D)","(D)","(D)","(D)","(D)","(D)"
69,"d","Washington","(D)","(D)","(D)","(D)","(D)","(D)"
69,"d","",,,,,,
69,"d","Other States 1/",123.00,117.00,139.00,38201,35988,35801
69,"d","",,,,,,
69,"d","United States",132.00,122.00,151.00,86099,75175,87370
69,"h","","","","","","",""
69,"h","","Price per unit","Price per unit","Price per unit","Value of utilized production","Value of utilized production","Value of utilized production"
69,"h","Utilization and State","","","","","",""
69,"h","","2017","2018","2019","2017","2018","2019"
69,"h","","","","","","",""
69,"u","","(dollars per ton)","(dollars per ton)","(dollars per ton)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
69,"d","Processing",,,,,,
69,"d","California","(X)","(X)","(X)",-,-,-
69,"d","Michigan",1600.00,1600.00,1630.00,12888,10640,10802
69,"d","New Jersey","(D)","(D)","(D)","(D)","(D)","(D)"
69,"d","Washington","(D)","(D)","(D)","(D)","(D)","(D)"
69,"d","",,,,,,
69,"d","Other States 1/",1350.00,1470.00,1500.00,1685,1769,1743
69,"d","",,,,,,
69,"d","United States",1570.00,1580.00,1610.00,14573,12409,12545
69,"c",""
69,"f","-  Represents zero."
69,"f","(D)  Withheld to avoid disclosing data for individual operations."
69,"f","(X)  Not applicable."
69,"f","1/ Includes data withheld above."
309,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
309,"t","Green Lima Beans for Fresh Market and Processing Area Planted and Harvested, Yield, Production, Price, and Value – States and United States: 2017-2019"
309,"t","[Dry edible beans are excluded. Estimates discontinued in 2019]"
309,"h","","","","","","",""
309,"h","","Area planted","Area planted","Area planted","Area harvested","Area harvested","Area harvested"
309,"h","State","","","","","",""
309,"h","","2017","2018","2019","2017","2018","2019"
309,"h","","","","","","",""
309,"u","","(acres)","(acres)","(acres)","(acres)","(acres)","(acres)"
309,"d","California",3000,4800,"(NA)",2900,4800,"(NA)"
309,"d","Delaware",9600,8200,"(NA)",9500,7800,"(NA)"
309,"d","Illinois",1500,500,"(NA)",1400,450,"(NA)"
309,"d","Maryland",2200,2400,"(NA)",2200,2200,"(NA)"
309,"d","Oregon","(D)","(D)","(NA)","(D)","(D)","(NA)"
309,"d","Virginia",450,400,"(NA)",400,300,"(NA)"
309,"d","Washington",2200,2200,"(NA)",2200,2200,"(NA)"
309,"d","Wisconsin","(D)","(D)","(NA)","(D)","(D)","(NA)"
309,"d","",,,,,,
309,"d","Other States 1/",5600,6600,"(NA)",5500,6000,"(NA)"
309,"d","",,,,,,
309,"d","United States",24550,25100,"(NA)",24100,23750,"(NA)"
309,"h","","","","","","",""
309,"h","","Yield per acre","Yield per acre","Yield per acre","Total production","Total production","Total production"
309,"h","State","","","","","",""
309,"h","","2017","2018","2019","2017","2018","2019"
309,"h","","","","","","",""
309,"u","","(cwt)","(cwt)","(cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
309,"d","California",21.0,32.0,"(NA)",60.9,153.6,"(NA)"
309,"d","Delaware",26.0,23.0,"(NA)",247.0,179.4,"(NA)"
309,"d","Illinois",30.0,36.0,"(NA)",42.0,16.2,"(NA)"
309,"d","Maryland",35.0,30.0,"(NA)",77.0,66.0,"(NA)"
309,"d","Oregon","(D)","(D)","(NA)","(D)","(D)","(NA)"
309,"d","Virginia",7.0,19.0,"(NA)",2.8,5.7,"(NA)"
309,"d","Washington",50.0,42.0,"(NA)",110.0,92.4,"(NA)"
309,"d","Wisconsin","(D)","(D)","(NA)","(D)","(D)","(NA)"
309,"d","",,,,,,
309,"d","Other States 1/",24.0,28.0,"(NA)",131.3,168.4,"(NA)"
309,"d","",,,,,,
309,"d","United States",27.8,28.7,"(NA)",671.0,681.7,"(NA)"
309,"h","","","","","","",""
309,"h","","Harvested not sold","Harvested not sold","Harvested not sold","Utilized production","Utilized production","Utilized production"
309,"h","State","","","","","",""
309,"h","","2017","2018","2019","2017","2018","2019"
309,"h","","","","","","",""
309,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
309,"d","California",-,-,"(NA)",60.9,153.6,"(NA)"
309,"d","Delaware",-,-,"(NA)",247.0,179.4,"(NA)"
309,"d","Illinois",-,-,"(NA)",42.0,16.2,"(NA)"
309,"d","Maryland",-,-,"(NA)",77.0,66.0,"(NA)"
309,"d","Oregon","(D)","(D)","(NA)","(D)","(D)","(NA)"
309,"d","Virginia",-,-,"(NA)",2.8,5.7,"(NA)"
309,"d","Washington",-,-,"(NA)",110.0,92.4,"(NA)"
309,"d","Wisconsin","(D)","(D)","(NA)","(D)","(D)","(NA)"
309,"d","",,,,,,
309,"d","Other States 1/",-,4.8,"(NA)",131.3,163.6,"(NA)"
309,"d","",,,,,,
309,"d","United States",-,4.8,"(NA)",671.0,676.9,"(NA)"
309,"c",""
309,"c","See footnote(s) at end of table.","--continued"
313,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
313,"t","Green Lima Beans for Fresh Market and Processing Area Planted and Harvested, Yield, Production, Price, and Value – States and United States: 2017-2019 (continued)"
313,"t","[Dry edible beans are excluded. Estimates discontinued in 2019]"
313,"h","","","","","","",""
313,"h","","Price per cwt","Price per cwt","Price per cwt","Value of utilized production","Value of utilized production","Value of utilized production"
313,"h","State","","","","","",""
313,"h","","2017","2018","2019","2017","2018","2019"
313,"h","","","","","","",""
313,"u","","(dollars)","(dollars)","(dollars)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
313,"d","California",48.90,47.90,"(NA)",2981,7350,"(NA)"
313,"d","Delaware",28.80,31.20,"(NA)",7125,5597,"(NA)"
313,"d","Illinois",21.20,18.00,"(NA)",891,292,"(NA)"
313,"d","Maryland",27.70,28.00,"(NA)",2132,1851,"(NA)"
313,"d","Oregon","(D)","(D)","(NA)","(D)","(D)","(NA)"
313,"d","Virginia",100.00,90.00,"(NA)",280,513,"(NA)"
313,"d","Washington",31.40,27.50,"(NA)",3449,2541,"(NA)"
313,"d","Wisconsin","(D)","(D)","(NA)","(D)","(D)","(NA)"
313,"d","",,,,,,
313,"d","Other States 1/",20.10,21.30,"(NA)",2635,3478,"(NA)"
313,"d","",,,,,,
313,"d","United States",29.10,31.90,"(NA)",19493,21622,"(NA)"
313,"c",""
313,"f","-  Represents zero."
313,"f","(D)  Withheld to avoid disclosing data for individual operations."
313,"f","(NA)  Not available."
313,"f","1/ Includes data withheld above."
337,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
337,"t","Green Lima Bean Production, Price, and Value by Utilization – States and United States: 2017-2019"
337,"t","[Dry edible beans are excluded. Estimates discontinued in 2019]"
337,"h","","","",""
337,"h","","Utilized production","Utilized production","Utilized production"
337,"h","Utilization and State","","",""
337,"h","","2017","2018","2019"
337,"h","","","",""
337,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
337,"d","Fresh market",,,
337,"d","California",-,-,"(NA)"
337,"d","Delaware","(D)","(D)","(NA)"
337,"d","Illinois","(D)","(D)","(NA)"
337,"d","Maryland","(D)","(D)","(NA)"
337,"d","Oregon","(D)","(D)","(NA)"
337,"d","Virginia",2.8,5.7,"(NA)"
337,"d","Washington","(D)","(D)","(NA)"
337,"d","Wisconsin","(D)","(D)","(NA)"
337,"d","",,,
337,"d","Other States 1/",3.7,1.3,"(NA)"
337,"d","",,,
337,"d","United States",6.5,7.0,"(NA)"
337,"h","","","",""
337,"h","","Utilized production","Utilized production","Utilized production"
337,"h","Utilization and State","","",""
337,"h","","2017","2018","2019"
337,"h","","","",""
337,"u","","(tons)","(tons)","(tons)"
337,"d","Processing",,,
337,"d","California",3045,7680,"(NA)"
337,"d","Delaware","(D)","(D)","(NA)"
337,"d","Illinois","(D)","(D)","(NA)"
337,"d","Maryland","(D)","(D)","(NA)"
337,"d","Oregon","(D)","(D)","(NA)"
337,"d","Virginia",-,-,"(NA)"
337,"d","Washington","(D)","(D)","(NA)"
337,"d","Wisconsin","(D)","(D)","(NA)"
337,"d","",,,
337,"d","Other States 1/",30181,25815,"(NA)"
337,"d","",,,
337,"d","United States",33226,33495,"(NA)"
337,"h","","","","","","",""
337,"h","","Price per unit","Price per unit","Price per unit","Value of utilized production","Value of utilized production","Value of utilized production"
337,"h","Utilization and State","","","","","",""
337,"h","","2017","2018","2019","2017","2018","2019"
337,"h","","","","","","",""
337,"u","","(dollars per cwt)","(dollars per cwt)","(dollars per cwt)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
337,"d","Fresh market",,,,,,
337,"d","California","(X)","(X)","(NA)",-,-,"(NA)"
337,"d","Delaware","(D)","(D)","(NA)","(D)","(D)","(NA)"
337,"d","Illinois","(D)","(D)","(NA)","(D)","(D)","(NA)"
337,"d","Maryland","(D)","(D)","(NA)","(D)","(D)","(NA)"
337,"d","Oregon","(D)","(D)","(NA)","(D)","(D)","(NA)"
337,"d","Virginia",100.00,90.00,"(NA)",280,513,"(NA)"
337,"d","Washington","(D)","(D)","(NA)","(D)","(D)","(NA)"
337,"d","Wisconsin","(D)","(D)","(NA)","(D)","(D)","(NA)"
337,"d","",,,,,,
337,"d","Other States 1/",153.00,130.00,"(NA)",566,169,"(NA)"
337,"d","",,,,,,
337,"d","United States",130.00,97.40,"(NA)",846,682,"(NA)"
337,"c",""
337,"c","See footnote(s) at end of table.","--continued"
100,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
100,"t","Green Lima Bean Production, Price, and Value by Utilization – States and United States: 2017-2019 (continued)"
100,"t","[Dry edible beans are excluded. Estimates discontinued in 2019]"
100,"h","","","","","","",""
100,"h","","Price per unit","Price per unit","Price per unit","Value of utilized production","Value of utilized production","Value of utilized production"
100,"h","Utilization and State","","","","","",""
100,"h","","2017","2018","2019","2017","2018","2019"
100,"h","","","","","","",""
100,"u","","(dollars per ton)","(dollars per ton)","(dollars per ton)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
100,"d","Processing",,,,,,
100,"d","California",979.00,957.00,"(NA)",2981,7350,"(NA)"
100,"d","Delaware","(D)","(D)","(NA)","(D)","(D)","(NA)"
100,"d","Illinois","(D)","(D)","(NA)","(D)","(D)","(NA)"
100,"d","Maryland","(D)","(D)","(NA)","(D)","(D)","(NA)"
100,"d","Oregon","(D)","(D)","(NA)","(D)","(D)","(NA)"
100,"d","Virginia","(X)","(X)","(NA)",-,-,"(NA)"
100,"d","Washington","(D)","(D)","(NA)","(D)","(D)","(NA)"
100,"d","Wisconsin","(D)","(D)","(NA)","(D)","(D)","(NA)"
100,"d","",,,,,,
100,"d","Other States 1/",519.00,526.00,"(NA)",15666,13590,"(NA)"
100,"d","",,,,,,
100,"d","United States",561.00,625.00,"(NA)",18647,20940,"(NA)"
100,"c",""
100,"f","-  Represents zero."
100,"f","(D)  Withheld to avoid disclosing data for individual operations."
100,"f","(NA)  Not available."
100,"f","(X)  Not applicable."
100,"f","1/ Includes data withheld above."
189,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
189,"t","Snap Beans for Fresh Market and Processing Area Planted and Harvested, Yield, Production, Price, and Value – States and United States: 2017-2019"
189,"h","","","","","","",""
189,"h","","Area planted","Area planted","Area planted","Area harvested","Area harvested","Area harvested"
189,"h","State","","","","","",""
189,"h","","2017","2018","2019","2017","2018","2019"
189,"h","","","","","","",""
189,"u","","(acres)","(acres)","(acres)","(acres)","(acres)","(acres)"
189,"d","California",7700,8000,7600,7600,7900,7500
189,"d","Delaware 1/",2200,1900,"(NA)",2200,1700,"(NA)"
189,"d","Florida",28000,29000,27000,27500,27600,26200
189,"d","Georgia",12500,12200,11000,10600,11900,10200
189,"d","Illinois",8000,9000,13000,7500,8800,11700
189,"d","Indiana 1/",2500,2700,"(NA)",2400,2600,"(NA)"
189,"d","Maryland 1/",3000,3000,"(NA)",3000,3000,"(NA)"
189,"d","Michigan",18300,21000,18600,17800,18200,17600
189,"d","Minnesota",4800,2900,3500,4700,2800,3400
189,"d","New Jersey 1/",2800,2900,"(NA)",2600,2700,"(NA)"
189,"d","",,,,,,
189,"d","New York",25000,28000,31000,24000,26300,30200
189,"d","North Carolina 1/",5100,5600,"(NA)",5000,4800,"(NA)"
189,"d","Oregon",11900,11600,12200,11900,11500,12200
189,"d","Pennsylvania",7500,8000,7500,7200,7400,7200
189,"d","Tennessee 1/",6400,7900,"(NA)",6300,7100,"(NA)"
189,"d","Texas 1/",6800,3000,"(NA)",6700,2800,"(NA)"
189,"d","Washington 1/",2700,3200,"(NA)",2600,3200,"(NA)"
189,"d","Wisconsin",66600,67000,65000,62500,63500,63500
189,"d","",,,,,,
189,"d","United States",221800,226900,196400,212100,213800,189700
189,"h","","","","","","",""
189,"h","","Yield per acre","Yield per acre","Yield per acre","Total production","Total production","Total production"
189,"h","State","","","","","",""
189,"h","","2017","2018","2019","2017","2018","2019"
189,"h","","","","","","",""
189,"u","","(cwt)","(cwt)","(cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
189,"d","California",105.0,115.0,95.0,798.0,908.5,712.5
189,"d","Delaware 1/",60.0,60.0,"(NA)",132.0,102.0,"(NA)"
189,"d","Florida",58.0,50.0,67.0,1595.0,1380.0,1755.4
189,"d","Georgia",61.0,47.0,60.0,646.6,559.3,612.0
189,"d","Illinois",80.0,91.0,74.0,600.0,800.8,865.8
189,"d","Indiana 1/",78.0,72.0,"(NA)",187.2,187.2,"(NA)"
189,"d","Maryland 1/",74.0,60.0,"(NA)",222.0,180.0,"(NA)"
189,"d","Michigan",100.0,75.0,91.0,1780.0,1365.0,1601.6
189,"d","Minnesota",105.0,77.0,95.0,493.5,215.6,323.0
189,"d","New Jersey 1/",39.0,44.0,"(NA)",101.4,118.8,"(NA)"
189,"d","",,,,,,
189,"d","New York",73.0,80.0,71.0,1752.0,2104.0,2144.2
189,"d","North Carolina 1/",37.0,45.0,"(NA)",185.0,216.0,"(NA)"
189,"d","Oregon",130.0,125.0,150.0,1547.0,1437.5,1830.0
189,"d","Pennsylvania",67.0,59.0,68.0,482.4,436.6,489.6
189,"d","Tennessee 1/",61.0,38.0,"(NA)",384.3,269.8,"(NA)"
189,"d","Texas 1/",60.0,70.0,"(NA)",402.0,196.0,"(NA)"
189,"d","Washington 1/",79.0,77.0,"(NA)",205.4,246.4,"(NA)"
189,"d","Wisconsin",105.0,100.0,98.0,6562.5,6350.0,6223.0
189,"d","",,,,,,
189,"d","United States",85.2,79.9,87.3,18076.3,17073.5,16557.1
189,"c",""
189,"c","See footnote(s) at end of table.","--continued"
191,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
191,"t","Snap Beans for Fresh Market and Processing Area Planted and Harvested, Yield, Production, Price, and Value – States and United States: 2017-2019 (continued)"
191,"h","","","","","","",""
191,"h","","Harvested not sold","Harvested not sold","Harvested not sold","Utilized production","Utilized production","Utilized production"
191,"h","State","","","","","",""
191,"h","","2017","2018","2019","2017","2018","2019"
191,"h","","","","","","",""
191,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
191,"d","California",1.6,-,-,796.4,908.5,712.5
191,"d","Delaware 1/",-,-,"(NA)",132.0,102.0,"(NA)"
191,"d","Florida",22.3,6.9,-,1572.7,1373.1,1755.4
191,"d","Georgia",-,-,-,646.6,559.3,612.0
191,"d","Illinois",-,-,-,600.0,800.8,865.8
191,"d","Indiana 1/",-,-,"(NA)",187.2,187.2,"(NA)"
191,"d","Maryland 1/",-,-,"(NA)",222.0,180.0,"(NA)"
191,"d","Michigan",1.8,-,1.6,1778.2,1365.0,1600.0
191,"d","Minnesota",4.9,0.2,0.3,488.6,215.4,322.7
191,"d","New Jersey 1/",-,1.2,"(NA)",101.4,117.6,"(NA)"
191,"d","",,,,,,
191,"d","New York",3.5,-,15.0,1748.5,2104.0,2129.2
191,"d","North Carolina 1/",0.7,1.7,"(NA)",184.3,214.3,"(NA)"
191,"d","Oregon",-,-,-,1547.0,1437.5,1830.0
191,"d","Pennsylvania",-,1.3,0.5,482.4,435.3,489.1
191,"d","Tennessee 1/",1.9,4.3,"(NA)",382.4,265.5,"(NA)"
191,"d","Texas 1/",-,-,"(NA)",402.0,196.0,"(NA)"
191,"d","Washington 1/",-,-,"(NA)",205.4,246.4,"(NA)"
191,"d","Wisconsin",-,12.7,-,6562.5,6337.3,6223.0
191,"d","",,,,,,
191,"d","United States",36.7,28.3,17.4,18039.6,17045.2,16539.7
191,"h","","","","","","",""
191,"h","","Price per cwt","Price per cwt","Price per cwt","Value of utilized production","Value of utilized production","Value of utilized production"
191,"h","State","","","","","",""
191,"h","","2017","2018","2019","2017","2018","2019"
191,"h","","","","","","",""
191,"u","","(dollars)","(dollars)","(dollars)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
191,"d","California",69.70,76.00,67.00,55532,69008,47766
191,"d","Delaware 1/",19.10,23.40,"(NA)",2522,2385,"(NA)"
191,"d","Florida",51.80,42.80,39.20,81453,58702,68866
191,"d","Georgia",31.10,50.10,45.20,20124,28025,27647
191,"d","Illinois",6.25,11.60,13.40,3750,9294,11588
191,"d","Indiana 1/",15.50,16.70,"(NA)",2893,3123,"(NA)"
191,"d","Maryland 1/",19.20,19.20,"(NA)",4264,3456,"(NA)"
191,"d","Michigan",14.60,15.80,16.00,25898,21520,25611
191,"d","Minnesota",6.45,21.90,20.70,3153,4714,6675
191,"d","New Jersey 1/",44.80,50.90,"(NA)",4539,5986,"(NA)"
191,"d","",,,,,,
191,"d","New York",20.50,16.20,18.00,35881,34023,38259
191,"d","North Carolina 1/",36.40,37.40,"(NA)",6704,8020,"(NA)"
191,"d","Oregon",17.70,16.40,14.30,27429,23596,26202
191,"d","Pennsylvania",21.20,18.50,17.60,10220,8057,8612
191,"d","Tennessee 1/",32.90,39.70,"(NA)",12580,10544,"(NA)"
