st,ag_dist,cnty,num_owp,cv,id,lat,lon
Missouri,WEST,Cedar,5,99.5,MO,37.733655,–93.850014
Missouri,WEST,Henry,4,99.5,MO,38.386491,–93.792628
Missouri,WEST,Jackson,20,99.5,MO,39.007233,–94.342507
Missouri,WEST,Johnson,20,99.5,MO,38.74588,–93.805999
Missouri,WEST,Lafayette,6,99.5,MO,39.068705,–93.802639
Missouri,WEST,St. Clair,5,99.5,MO,38.039069,–93.773077
Missouri,WEST,Vernon,32,99.5,MO,37.850196,–94.341597
Montana,CENTRAL,Broadwater,1,77.8,MT,46.334476,–111.496103
Montana,CENTRAL,Cascade,4,77.8,MT,47.316443,–111.350571
Montana,CENTRAL,Fergus,9,77.8,MT,47.222997,–109.223280
Montana,CENTRAL,Lewis And Clark,10,77.8,MT,47.122133,–112.382954
Montana,CENTRAL,Petroleum,2,77.8,MT,47.141917,–108.226575
Montana,CENTRAL,Wheatland,3,77.8,MT,46.497047,–109.857147
Montana,NORTH CENTRAL,Blaine,5,77.8,MT,48.428282,–108.967648
Montana,NORTH CENTRAL,Chouteau,3,77.8,MT,47.886837,–110.436189
Montana,NORTH CENTRAL,Glacier,1,77.8,MT,48.705671,–112.990502
Montana,NORTH CENTRAL,Hill,1,77.8,MT,48.628331,–110.106372
Montana,NORTH CENTRAL,Phillips,1,77.8,MT,48.250155,–107.928833
Montana,NORTH CENTRAL,Pondera,5,77.8,MT,48.230312,–112.219928
Montana,NORTH CENTRAL,Teton,3,77.8,MT,47.819035,–112.281725
Montana,NORTHEAST,Daniels,2,77.8,MT,48.794429,–105.541739
Montana,NORTHEAST,Dawson,1,77.8,MT,47.272425,–104.901027
Montana,NORTHEAST,Garfield,2,77.8,MT,47.281174,–106.982212
Montana,NORTHEAST,Mccone,4,77.8,MT,47.629628,–105.757222
Montana,NORTHEAST,Richland,3,77.8,MT,47.785513,–104.563387
Montana,NORTHEAST,Roosevelt,2,77.8,MT,48.282747,–104.995170
Montana,NORTHWEST,Flathead,36,77.8,MT,48.314696,–114.054319
Montana,NORTHWEST,Granite,3,77.8,MT,46.395358,–113.425683
Montana,NORTHWEST,Lake,15,77.8,MT,47.642901,–114.083687
Montana,NORTHWEST,Lincoln,10,77.8,MT,48.542232,–115.404343
Montana,NORTHWEST,Mineral,4,77.8,MT,47.155213,–115.064550
Montana,NORTHWEST,Missoula,15,77.8,MT,47.027263,–113.892681
Montana,NORTHWEST,Ravalli,43,77.8,MT,46.079298,–114.119065
Montana,NORTHWEST,Sanders,12,77.8,MT,47.756469,–115.180225
Montana,SOUTH CENTRAL,Big Horn,2,77.8,MT,45.407869,–107.518163
Montana,SOUTH CENTRAL,Carbon,7,77.8,MT,45.224475,–109.028551
Montana,SOUTH CENTRAL,Park,7,77.8,MT,45.421905,–110.532798
Montana,SOUTH CENTRAL,Stillwater,4,77.8,MT,45.663496,–109.391752
Montana,SOUTH CENTRAL,Sweet Grass,2,77.8,MT,45.81306,–109.941312
Montana,SOUTH CENTRAL,Treasure,2,77.8,MT,46.209636,–107.280494
Montana,SOUTH CENTRAL,Yellowstone,14,77.8,MT,45.936987,–108.276656
Montana,SOUTHEAST,Carter,2,77.8,MT,45.516825,–104.515324
Montana,SOUTHEAST,Custer,1,77.8,MT,46.261481,–105.550508
Montana,SOUTHEAST,Powder River,1,77.8,MT,45.40889,–105.555259
Montana,SOUTHEAST,Rosebud,5,77.8,MT,46.161734,–106.701953
Montana,SOUTHWEST,Beaverhead,1,77.8,MT,45.133863,–112.892869
Montana,SOUTHWEST,Gallatin,21,77.8,MT,45.535559,–111.173443
Montana,SOUTHWEST,Jefferson,3,77.8,MT,46.126557,–112.056771
Montana,SOUTHWEST,Madison,9,77.8,MT,45.319288,–111.917328
Nebraska,CENTRAL,Buffalo,7,74.6,NE,40.855226,–99.074983
Nebraska,CENTRAL,Custer,1,0.05,NE,41.393893,–99.726866
Nebraska,CENTRAL,Dawson,8,74.6,NE,40.867378,–99.815154
Nebraska,CENTRAL,Greeley,4,74.6,NE,41.5676,–98.530566
Nebraska,CENTRAL,Hall,3,74.6,NE,40.866023,–98.498004
Nebraska,CENTRAL,Howard,4,74.6,NE,41.219403,–98.513303
Nebraska,CENTRAL,Valley,2,74.6,NE,41.564094,–98.983484
Nebraska,EAST,Butler,9,74.6,NE,41.226072,–97.132040
Nebraska,EAST,Cass,19,74.6,NE,40.909878,–96.140609
Nebraska,EAST,Dodge,9,74.6,NE,41.577008,–96.645853
Nebraska,EAST,Douglas,8,74.6,NE,41.297091,–96.154066
Nebraska,EAST,Hamilton,7,74.6,NE,40.877145,–98.021943
Nebraska,EAST,Lancaster,42,74.6,NE,40.783547,–96.688658
Nebraska,EAST,Merrick,2,74.6,NE,41.169801,–98.031051
Nebraska,EAST,Nance,1,74.6,NE,41.402386,–97.991408
Nebraska,EAST,Sarpy,5,74.6,NE,41.115064,–96.109125
Nebraska,EAST,Saunders,20,74.6,NE,41.223152,–96.640923
Nebraska,EAST,Seward,9,74.6,NE,40.871944,–97.140383
Nebraska,EAST,Washington,15,74.6,NE,41.533979,–96.224574
Nebraska,EAST,York,2,74.6,NE,40.873056,–97.596742
Nebraska,NORTH,Cherry,1,74.6,NE,42.566985,–101.072622
Nebraska,NORTH,Grant,1,74.6,NE,41.915867,–101.756875
Nebraska,NORTH,Holt,6,74.6,NE,42.459287,–98.784766
Nebraska,NORTH,Logan,2,74.6,NE,41.542156,–100.443665
Nebraska,NORTH,Mcpherson,4,74.6,NE,41.596473,–101.060237
Nebraska,NORTH,Rock,1,74.6,NE,42.413325,–99.458530
Nebraska,NORTH,Wheeler,2,74.6,NE,41.937859,–98.522289
Nebraska,NORTHEAST,Antelope,6,74.6,NE,42.183225,–98.058037
Nebraska,NORTHEAST,Boone,3,74.6,NE,41.7054,–98.066794
Nebraska,NORTHEAST,Burt,2,74.6,NE,41.854179,–96.337746
Nebraska,NORTHEAST,Cedar,9,74.6,NE,42.604511,–97.256824
Nebraska,NORTHEAST,Cuming,1,74.6,NE,41.915865,–96.788517
Nebraska,NORTHEAST,Dakota,8,74.6,NE,42.390456,–96.562549
Nebraska,NORTHEAST,Madison,1,74.6,NE,41.909929,–97.606856
Nebraska,NORTHEAST,Pierce,4,74.6,NE,42.271413,–97.610992
Nebraska,NORTHEAST,Stanton,2,74.6,NE,41.904793,–97.174724
Nebraska,NORTHEAST,Wayne,6,74.6,NE,42.210746,–97.126243
Nebraska,NORTHWEST,Banner,7,74.6,NE,41.53975,–103.726263
Nebraska,NORTHWEST,Box Butte,2,74.6,NE,42.215665,–103.087821
Nebraska,NORTHWEST,Cheyenne,1,74.6,NE,41.214236,–103.011929
Nebraska,NORTHWEST,Dawes,3,74.6,NE,42.711214,–103.134872
Nebraska,NORTHWEST,Morrill,2,74.6,NE,41.732205,–102.990599
Nebraska,NORTHWEST,Scotts Bluff,10,74.6,NE,41.851589,–103.705860
Nebraska,NORTHWEST,Sheridan,1,74.6,NE,42.507074,–102.389698
Nebraska,NORTHWEST,Sioux,4,74.6,NE,42.483806,–103.742605
Nebraska,SOUTH,Adams,1,74.6,NE,40.520632,–98.500044
Nebraska,SOUTH,Franklin,1,74.6,NE,40.183203,–98.962080
Nebraska,SOUTH,Harlan,1,74.6,NE,40.178766,–99.403418
Nebraska,SOUTH,Kearney,4,74.6,NE,40.506269,–98.948461
Nebraska,SOUTH,Webster,2,74.6,NE,40.180646,–98.498590
Nebraska,SOUTHEAST,Clay,9,74.6,NE,40.523669,–98.051050
Nebraska,SOUTHEAST,Fillmore,3,74.6,NE,40.52504,–97.596705
Nebraska,SOUTHEAST,Gage,8,74.6,NE,40.255234,–96.683453
Nebraska,SOUTHEAST,Jefferson,3,74.6,NE,40.175736,–97.143103
Nebraska,SOUTHEAST,Johnson,4,74.6,NE,40.395457,–96.268562
Nebraska,SOUTHEAST,Nemaha,3,74.6,NE,40.387448,–95.850954
Nebraska,SOUTHEAST,Nuckolls,2,74.6,NE,40.176492,–98.046842
Nebraska,SOUTHEAST,Otoe,15,74.6,NE,40.637992,–96.131027
Nebraska,SOUTHEAST,Pawnee,4,74.6,NE,40.13785,–96.245225
Nebraska,SOUTHEAST,Richardson,2,74.6,NE,40.123743,–95.718603
Nebraska,SOUTHEAST,Saline,5,74.6,NE,40.516802,–97.131755
Nebraska,SOUTHEAST,Thayer,4,74.6,NE,40.173845,–97.596263
Nebraska,SOUTHWEST,Hayes,1,74.6,NE,40.535786,–101.055580
Nebraska,SOUTHWEST,Keith,4,74.6,NE,41.194404,–101.644474
Nebraska,SOUTHWEST,Lincoln,3,74.6,NE,41.050322,–100.744481
Nebraska,SOUTHWEST,Perkins,6,74.6,NE,40.856065,–101.636443
Nebraska,SOUTHWEST,Red Willow,6,74.6,NE,40.16942,–100.468576
Nevada,NORTHEAST,Elko,9,55.7,NV,41.141133,–115.351424
Nevada,NORTHEAST,White Pine,1,55.7,NV,39.417804,–114.900945
Nevada,NORTHWEST,Carson City,1,55.7,NV,39.153447,–119.743442
Nevada,NORTHWEST,Churchill,3,55.7,NV,39.525701,–118.270419
Nevada,NORTHWEST,Douglas,1,55.7,NV,38.905129,–119.609019
Nevada,NORTHWEST,Humboldt,2,55.7,NV,41.407914,–118.127592
Nevada,NORTHWEST,Lyon,12,55.7,NV,39.022214,–119.197417
Nevada,NORTHWEST,Pershing,1,55.7,NV,40.439639,–118.409477
Nevada,NORTHWEST,Washoe,20,55.7,NV,40.703311,–119.710315
Nevada,SOUTH,Clark,4,55.7,NV,36.214236,–115.013819
Nevada,SOUTH,Lincoln,5,55.7,NV,37.634605,–114.863037
Nevada,SOUTH,Nye,8,55.7,NV,37.966379,–116.459047
New Hampshire,ALL COUNTIES,Belknap,9,99.95,NH,43.519109,–71.425366
New Hampshire,ALL COUNTIES,Carroll,26,99.95,NH,43.867567,–71.201665
New Hampshire,ALL COUNTIES,Cheshire,16,99.95,NH,42.925455,–72.248217
New Hampshire,ALL COUNTIES,Coos,6,99.95,NH,44.652419,–71.289383
New Hampshire,ALL COUNTIES,Grafton,19,99.95,NH,43.926488,–71.842264
New Hampshire,ALL COUNTIES,Hillsborough,19,99.95,NH,42.911643,–71.723101
New Hampshire,ALL COUNTIES,Merrimack,19,99.95,NH,43.299485,–71.680130
New Hampshire,ALL COUNTIES,Rockingham,41,99.95,NH,42.98936,–71.099437
New Hampshire,ALL COUNTIES,Strafford,16,99.95,NH,43.293177,–71.035927
New Hampshire,ALL COUNTIES,Sullivan,14,99.95,NH,43.361188,–72.222084
New Jersey,CENTRAL,Burlington,35,72.8,NJ,39.875786,–74.663006
New Jersey,CENTRAL,Mercer,7,72.8,NJ,40.282503,–74.703724
New Jersey,CENTRAL,Middlesex,21,72.8,NJ,40.439593,–74.407585
New Jersey,CENTRAL,Monmouth,72,72.8,NJ,40.287056,–74.152446
New Jersey,CENTRAL,Ocean,8,72.8,NJ,39.86585,–74.263027
New Jersey,NORTH,Bergen,8,72.8,NJ,40.95909,–74.074522
New Jersey,NORTH,Essex,6,72.8,NJ,40.787217,–74.246136
New Jersey,NORTH,Hunterdon,76,72.8,NJ,40.565283,–74.911970
New Jersey,NORTH,Morris,50,72.8,NJ,40.858581,–74.547427
New Jersey,NORTH,Passaic,3,72.8,NJ,41.033763,–74.300308
New Jersey,NORTH,Somerset,26,72.8,NJ,40.565522,–74.619930
New Jersey,NORTH,Sussex,43,72.8,NJ,41.137424,–74.691855
New Jersey,NORTH,Warren,33,72.8,NJ,40.853524,–75.009542
New Jersey,SOUTH,Atlantic,14,72.8,NJ,39.469354,–74.633758
New Jersey,SOUTH,Camden,6,72.8,NJ,39.802352,–74.961251
New Jersey,SOUTH,Cape May,14,72.8,NJ,39.086143,–74.847716
New Jersey,SOUTH,Cumberland,16,72.8,NJ,39.328387,–75.121644
New Jersey,SOUTH,Gloucester,6,72.8,NJ,39.721019,–75.143708
New Jersey,SOUTH,Salem,9,72.8,NJ,39.573828,–75.357356
New Mexico,NORTHEAST,Colfax,1,99.95,NM,36.612963,–104.640126
New Mexico,NORTHEAST,Curry,4,99.95,NM,34.572984,–103.346055
New Mexico,NORTHEAST,De Baca,2,99.95,NM,34.351429,–104.401527
New Mexico,NORTHEAST,Guadalupe,4,99.95,NM,34.869782,–104.784968
New Mexico,NORTHEAST,Mora,10,99.95,NM,35.982841,–104.921898
New Mexico,NORTHEAST,Roosevelt,5,99.95,NM,34.021457,–103.482725
New Mexico,NORTHEAST,San Miguel,4,99.95,NM,35.476876,–104.803515
New Mexico,NORTHEAST,Torrance,5,99.95,NM,34.634644,–105.846836
New Mexico,NORTHWEST,Bernalillo,38,99.95,NM,35.054002,–106.669065
New Mexico,NORTHWEST,Rio Arriba,29,99.95,NM,36.509669,–106.693983
New Mexico,NORTHWEST,San Juan,2,99.95,NM,36.511625,–108.324578
New Mexico,NORTHWEST,Sandoval,20,99.95,NM,35.685073,–106.882618
New Mexico,NORTHWEST,Santa Fe,25,99.95,NM,35.513722,–105.966441
New Mexico,NORTHWEST,Taos,26,99.95,NM,36.576529,–105.637987
New Mexico,NORTHWEST,Valencia,55,99.95,NM,34.71684,–106.806582
New Mexico,SOUTHEAST,Chaves,17,99.95,NM,33.361605,–104.469837
New Mexico,SOUTHEAST,Dona Ana,13,99.95,NM,32.350912,–106.832182
New Mexico,SOUTHEAST,Eddy,1,99.95,NM,32.457858,–104.306471
New Mexico,SOUTHEAST,Lea,3,99.95,NM,32.795687,–103.413271
New Mexico,SOUTHEAST,Lincoln,10,99.95,NM,33.740941,–105.449083
New Mexico,SOUTHEAST,Otero,15,99.95,NM,32.588776,–105.781079
New Mexico,SOUTHWEST,Catron,1,99.95,NM,33.901814,–108.392097
New Mexico,SOUTHWEST,Hidalgo,2,99.95,NM,31.899658,–108.745729
New Mexico,SOUTHWEST,Sierra,5,99.95,NM,33.119479,–107.188161
New Mexico,SOUTHWEST,Socorro,2,99.95,NM,33.991614,–106.939003
New York,CENTRAL,Cayuga,15,79.3,NY,43.008546,–76.574587
New York,CENTRAL,Chenango,22,79.3,NY,42.489732,–75.604905
New York,CENTRAL,Cortland,33,79.3,NY,42.593824,–76.076265
New York,CENTRAL,Herkimer,16,79.3,NY,43.461635,–74.894694
New York,CENTRAL,Madison,18,79.3,NY,42.910026,–75.663575
New York,CENTRAL,Oneida,36,79.3,NY,43.242727,–75.434282
New York,CENTRAL,Onondaga,34,79.3,NY,43.00653,–76.196117
New York,CENTRAL,Oswego,21,79.3,NY,43.461443,–76.209258
New York,CENTRAL,Otsego,36,79.3,NY,42.629776,–75.028841
New York,EASTERN,Albany,33,79.3,NY,42.588271,–73.974014
New York,EASTERN,Fulton,18,79.3,NY,43.115609,–74.423678
New York,EASTERN,Montgomery,24,79.3,NY,42.900891,–74.435358
New York,EASTERN,Rensselaer,23,79.3,NY,42.710421,–73.513845
New York,EASTERN,Saratoga,37,79.3,NY,43.106135,–73.855387
New York,EASTERN,Schenectady,7,79.3,NY,42.817542,–74.043583
New York,EASTERN,Schoharie,20,79.3,NY,42.591294,–74.438172
New York,EASTERN,Washington,27,79.3,NY,43.312377,–73.439428
New York,LONG ISLAND,Kings,2,79.3,NY,40.635133,–73.950777
New York,LONG ISLAND,Nassau,2,79.3,NY,40.729687,–73.589384
New York,LONG ISLAND,Queens,2,79.3,NY,40.658557,–73.837929
New York,LONG ISLAND,Suffolk,52,79.3,NY,40.943554,–72.692218
New York,NORTHEAST,Clinton,14,79.3,NY,44.75271,–73.705648
New York,NORTHEAST,Essex,12,79.3,NY,44.108971,–73.777573
New York,NORTHEAST,Franklin,15,79.3,NY,44.594374,–74.310670
New York,NORTHEAST,Warren,4,79.3,NY,43.555105,–73.838139
New York,NORTHERN,Jefferson,20,79.3,NY,43.995371,–76.053522
New York,NORTHERN,Lewis,12,79.3,NY,43.786397,–75.442617
New York,NORTHERN,St. Lawrence,34,79.3,NY,44.488113,–75.074311
New York,SOUTHEAST,Columbia,23,79.3,NY,42.247729,–73.626805
New York,SOUTHEAST,Delaware,47,79.3,NY,42.193987,–74.966728
New York,SOUTHEAST,Dutchess,43,79.3,NY,41.755009,–73.739951
New York,SOUTHEAST,Greene,17,79.3,NY,42.286951,–74.149495
New York,SOUTHEAST,Orange,17,79.3,NY,41.40241,–74.306252
New York,SOUTHEAST,Putnam,7,79.3,NY,41.427904,–73.743882
New York,SOUTHEAST,Rockland,2,79.3,NY,41.154785,–74.024772
New York,SOUTHEAST,Sullivan,16,79.3,NY,41.720176,–74.764680
New York,SOUTHEAST,Ulster,21,79.3,NY,41.947232,–74.265447
New York,SOUTHEAST,Westchester,22,79.3,NY,41.15277,–73.745912
New York,SOUTHERN,Broome,17,79.3,NY,42.161977,–75.830291
New York,SOUTHERN,Chemung,26,79.3,NY,42.155281,–76.747179
New York,SOUTHERN,Schuyler,13,79.3,NY,42.419776,–76.938604
New York,SOUTHERN,Tioga,15,79.3,NY,42.178057,–76.297450
New York,SOUTHERN,Tompkins,21,79.3,NY,42.453281,–76.473712
New York,SOUTHWEST,Allegany,27,79.3,NY,42.247894,–78.026176
New York,SOUTHWEST,Cattaraugus,34,79.3,NY,42.244853,–78.681006
New York,SOUTHWEST,Chautauqua,26,79.3,NY,42.304216,–79.407595
New York,SOUTHWEST,Steuben,38,79.3,NY,42.266725,–77.385525
New York,WESTERN,Erie,26,79.3,NY,42.752759,–78.778192
New York,WESTERN,Genesee,18,79.3,NY,43.00091,–78.192778
New York,WESTERN,Livingston,14,79.3,NY,42.727485,–77.769780
New York,WESTERN,Monroe,22,79.3,NY,43.464475,–77.664656
New York,WESTERN,Niagara,16,79.3,NY,43.456731,–78.792143
New York,WESTERN,Ontario,34,79.3,NY,42.856695,–77.303277
New York,WESTERN,Orleans,8,79.3,NY,43.502287,–78.229726
New York,WESTERN,Seneca,9,79.3,NY,42.782294,–76.827088
New York,WESTERN,Wayne,25,79.3,NY,43.458758,–77.063164
New York,WESTERN,Wyoming,22,79.3,NY,42.701363,–78.228567
New York,WESTERN,Yates,16,79.3,NY,42.638237,–77.104324
North Carolina,CENTRAL COASTAL,Carteret,6,99.95,NC,34.858313,–76.526967
North Carolina,CENTRAL COASTAL,Craven,17,99.95,NC,35.118179,–77.082541
North Carolina,CENTRAL COASTAL,Greene,4,99.95,NC,35.481933,–77.681667
North Carolina,CENTRAL COASTAL,Hyde,1,99.95,NC,35.408157,–76.153687
North Carolina,CENTRAL COASTAL,Johnston,23,99.95,NC,35.513405,–78.367267
North Carolina,CENTRAL COASTAL,Jones,6,99.95,NC,35.03216,–77.356443
North Carolina,CENTRAL COASTAL,Lenoir,4,99.95,NC,35.238062,–77.639023
North Carolina,CENTRAL COASTAL,Pamlico,5,99.95,NC,35.147462,–76.665069
North Carolina,CENTRAL COASTAL,Pitt,8,99.95,NC,35.591065,–77.372404
North Carolina,CENTRAL COASTAL,Wayne,11,99.95,NC,35.362741,–78.004826
North Carolina,CENTRAL COASTAL,Wilson,6,99.95,NC,35.704125,–77.918982
North Carolina,CENTRAL PIEDMONT,Alexander,12,99.95,NC,35.920951,–81.177467
North Carolina,CENTRAL PIEDMONT,Catawba,10,99.95,NC,35.663182,–81.214151
North Carolina,CENTRAL PIEDMONT,Chatham,35,99.95,NC,35.704994,–79.251454
North Carolina,CENTRAL PIEDMONT,Davidson,25,99.95,NC,35.795123,–80.206525
North Carolina,CENTRAL PIEDMONT,Davie,32,99.95,NC,35.929356,–80.542542
North Carolina,CENTRAL PIEDMONT,Iredell,19,99.95,NC,35.806356,–80.874545
North Carolina,CENTRAL PIEDMONT,Lee,7,99.95,NC,35.476075,–79.172220
North Carolina,CENTRAL PIEDMONT,Randolph,38,99.95,NC,35.709915,–79.806215
North Carolina,CENTRAL PIEDMONT,Rowan,34,99.95,NC,35.639218,–80.525344
North Carolina,CENTRAL PIEDMONT,Wake,34,99.95,NC,35.789846,–78.650624
North Carolina,NORTHERN COASTAL,Bertie,4,99.95,NC,36.06133,–76.962367
North Carolina,NORTHERN COASTAL,Chowan,1,99.95,NC,36.127288,–76.602070
North Carolina,NORTHERN COASTAL,Currituck,6,99.95,NC,36.372174,–75.941224
North Carolina,NORTHERN COASTAL,Edgecombe,5,99.95,NC,35.917055,–77.602655
North Carolina,NORTHERN COASTAL,Gates,6,99.95,NC,36.442135,–76.702355
North Carolina,NORTHERN COASTAL,Halifax,8,99.95,NC,36.251438,–77.644842
North Carolina,NORTHERN COASTAL,Hertford,4,99.95,NC,36.363517,–76.981616
North Carolina,NORTHERN COASTAL,Martin,2,99.95,NC,35.841059,–77.112867
North Carolina,NORTHERN COASTAL,Nash,4,99.95,NC,35.965945,–77.987555
North Carolina,NORTHERN COASTAL,Northampton,2,99.95,NC,36.421774,–77.398352
North Carolina,NORTHERN COASTAL,Pasquotank,1,99.95,NC,36.265276,–76.260355
North Carolina,NORTHERN COASTAL,Perquimans,1,99.95,NC,36.178261,–76.404269
North Carolina,NORTHERN COASTAL,Tyrrell,1,99.95,NC,35.87042,–76.165345
North Carolina,NORTHERN MOUNTAIN,Alleghany,17,99.95,NC,36.489356,–81.132299
North Carolina,NORTHERN MOUNTAIN,Ashe,21,99.95,NC,36.436305,–81.498770
North Carolina,NORTHERN MOUNTAIN,Avery,16,99.95,NC,36.072894,–81.920363
North Carolina,NORTHERN MOUNTAIN,Caldwell,26,99.95,NC,35.957857,–81.530076
North Carolina,NORTHERN MOUNTAIN,Surry,33,99.95,NC,36.415416,–80.686463
North Carolina,NORTHERN MOUNTAIN,Watauga,26,99.95,NC,36.235371,–81.709919
North Carolina,NORTHERN MOUNTAIN,Wilkes,23,99.95,NC,36.209303,–81.165354
North Carolina,NORTHERN MOUNTAIN,Yadkin,8,99.95,NC,36.158765,–80.665164
North Carolina,NORTHERN PIEDMONT,Alamance,19,99.95,NC,36.041974,–79.399935
North Carolina,NORTHERN PIEDMONT,Caswell,28,99.95,NC,36.393097,–79.332546
North Carolina,NORTHERN PIEDMONT,Durham,13,99.95,NC,36.036589,–78.877919
North Carolina,NORTHERN PIEDMONT,Forsyth,33,99.95,NC,36.131667,–80.257289
North Carolina,NORTHERN PIEDMONT,Franklin,17,99.95,NC,36.088241,–78.283090
North Carolina,NORTHERN PIEDMONT,Granville,18,99.95,NC,36.299884,–78.657634
North Carolina,NORTHERN PIEDMONT,Guilford,23,99.95,NC,36.079065,–79.788665
North Carolina,NORTHERN PIEDMONT,Orange,21,99.95,NC,36.062499,–79.119355
North Carolina,NORTHERN PIEDMONT,Person,16,99.95,NC,36.386387,–78.965471
North Carolina,NORTHERN PIEDMONT,Rockingham,42,99.95,NC,36.380927,–79.782889
North Carolina,NORTHERN PIEDMONT,Stokes,29,99.95,NC,36.404195,–80.239271
North Carolina,NORTHERN PIEDMONT,Vance,7,99.95,NC,36.365481,–78.405434
North Carolina,NORTHERN PIEDMONT,Warren,2,99.95,NC,36.397979,–78.099924
North Carolina,SOUTHERN COASTAL,Bladen,10,99.95,NC,34.591949,–78.539513
North Carolina,SOUTHERN COASTAL,Brunswick,8,99.95,NC,34.038708,–78.227688
North Carolina,SOUTHERN COASTAL,Columbus,20,99.95,NC,34.260471,–78.636378
North Carolina,SOUTHERN COASTAL,Cumberland,3,99.95,NC,35.050192,–78.828719
North Carolina,SOUTHERN COASTAL,Duplin,4,99.95,NC,34.934403,–77.933543
North Carolina,SOUTHERN COASTAL,Harnett,31,99.95,NC,35.368635,–78.871610
North Carolina,SOUTHERN COASTAL,Hoke,17,99.95,NC,35.017233,–79.241964
North Carolina,SOUTHERN COASTAL,New Hanover,9,99.95,NC,34.177466,–77.871378
North Carolina,SOUTHERN COASTAL,Onslow,6,99.95,NC,34.76346,–77.503297
North Carolina,SOUTHERN COASTAL,Pender,6,99.95,NC,34.512581,–77.888029
North Carolina,SOUTHERN COASTAL,Robeson,7,99.95,NC,34.63921,–79.100881
North Carolina,SOUTHERN COASTAL,Sampson,8,99.95,NC,34.990575,–78.371382
North Carolina,SOUTHERN COASTAL,Scotland,6,99.95,NC,34.840023,–79.477337
North Carolina,SOUTHERN PIEDMONT,Anson,8,99.95,NC,34.974996,–80.109959
North Carolina,SOUTHERN PIEDMONT,Cabarrus,18,99.95,NC,35.387845,–80.552868
North Carolina,SOUTHERN PIEDMONT,Cleveland,29,99.95,NC,35.33463,–81.557115
North Carolina,SOUTHERN PIEDMONT,Gaston,20,99.95,NC,35.293344,–81.177256
North Carolina,SOUTHERN PIEDMONT,Lincoln,30,99.95,NC,35.487825,–81.225176
North Carolina,SOUTHERN PIEDMONT,Mecklenburg,13,99.95,NC,35.246862,–80.833832
North Carolina,SOUTHERN PIEDMONT,Montgomery,8,99.95,NC,35.338071,–79.904196
North Carolina,SOUTHERN PIEDMONT,Moore,13,99.95,NC,35.310163,–79.480664
North Carolina,SOUTHERN PIEDMONT,Richmond,7,99.95,NC,35.001957,–79.747809
North Carolina,SOUTHERN PIEDMONT,Stanly,11,99.95,NC,35.310523,–80.254355
North Carolina,SOUTHERN PIEDMONT,Union,26,99.95,NC,34.991501,–80.530131
North Carolina,WESTERN MOUNTAIN,Buncombe,59,99.95,NC,35.609371,–82.530426
North Carolina,WESTERN MOUNTAIN,Burke,32,99.95,NC,35.746182,–81.706180
North Carolina,WESTERN MOUNTAIN,Cherokee,16,99.95,NC,35.136233,–84.061308
North Carolina,WESTERN MOUNTAIN,Clay,3,99.95,NC,35.052997,–83.752264
North Carolina,WESTERN MOUNTAIN,Graham,6,99.95,NC,35.348111,–83.830909
North Carolina,WESTERN MOUNTAIN,Haywood,33,99.95,NC,35.557097,–82.972807
North Carolina,WESTERN MOUNTAIN,Henderson,22,99.95,NC,35.336424,–82.479634
North Carolina,WESTERN MOUNTAIN,Jackson,11,99.95,NC,35.286463,–83.130641
North Carolina,WESTERN MOUNTAIN,Macon,21,99.95,NC,35.152959,–83.421901
North Carolina,WESTERN MOUNTAIN,Madison,41,99.95,NC,35.86408,–82.712731
North Carolina,WESTERN MOUNTAIN,Mcdowell,17,99.95,NC,35.682232,–82.048029
North Carolina,WESTERN MOUNTAIN,Mitchell,12,99.95,NC,36.013102,–82.163554
North Carolina,WESTERN MOUNTAIN,Polk,4,99.95,NC,35.278928,–82.167667
North Carolina,WESTERN MOUNTAIN,Rutherford,27,99.95,NC,35.402747,–81.919583
North Carolina,WESTERN MOUNTAIN,Swain,4,99.95,NC,35.568849,–83.465614
North Carolina,WESTERN MOUNTAIN,Transylvania,15,99.95,NC,35.210095,–82.816696
North Carolina,WESTERN MOUNTAIN,Yancey,11,99.95,NC,35.889504,–82.303980
North Dakota,CENTRAL,Eddy,1,79.9,ND,47.723436,–98.900475
North Dakota,CENTRAL,Foster,3,79.9,ND,47.464327,–98.872817
North Dakota,CENTRAL,Kidder,5,79.9,ND,46.935385,–99.742727
North Dakota,CENTRAL,Stutsman,4,79.9,ND,46.971103,–98.957592
North Dakota,CENTRAL,Wells,1,79.9,ND,47.580851,–99.671502
North Dakota,EAST CENTRAL,Barnes,1,79.9,ND,46.94255,–98.070195
North Dakota,EAST CENTRAL,Cass,12,79.9,ND,46.927003,–97.252375
North Dakota,EAST CENTRAL,Steele,1,79.9,ND,47.458288,–97.718895
North Dakota,EAST CENTRAL,Traill,1,79.9,ND,47.446215,–97.164754
North Dakota,NORTH CENTRAL,Bottineau,8,79.9,ND,48.794412,–100.831257
North Dakota,NORTH CENTRAL,Mchenry,9,79.9,ND,48.233842,–100.633267
North Dakota,NORTH CENTRAL,Pierce,4,79.9,ND,48.238883,–99.966497
North Dakota,NORTH CENTRAL,Rolette,5,79.9,ND,48.768272,–99.840463
North Dakota,NORTHEAST,Cavalier,3,79.9,ND,48.768439,–98.463790
North Dakota,NORTHEAST,Grand Forks,9,79.9,ND,47.926003,–97.450851
